document_id,entity,entity_type,source,method,confidence,evidence
169221,Chi nhánh ngân hàng nước ngoài,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 43/2024/TT-NHNN Hà Nội, ngày 09 tháng 8 năm 2024 THÔNG TƯ Sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 1"
169221,Quỹ tín dụng nhân dân,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 43/2024/TT-NHNN Hà Nội, ngày 09 tháng 8 năm 2024 THÔNG TƯ Sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 1"
169221,Quản lý ngoại hối,LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 43/2024/TT-NHNN Hà Nội, ngày 09 tháng 8 năm 2024 THÔNG TƯ Sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 1"
169221,Ngân hàng,LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 43/2024/TT-NHNN Hà Nội, ngày 09 tháng 8 năm 2024 THÔNG TƯ Sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 1"
169221,Bộ Tài chính,CoQuan,content_clean,heuristic,0.8,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 43/2024/TT-NHNN Hà Nội, ngày 09 tháng 8 năm 2024 THÔNG TƯ Sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 1"
169221,Chính phủ,CoQuan,content_clean,heuristic,0.8,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 43/2024/TT-NHNN Hà Nội, ngày 09 tháng 8 năm 2024 THÔNG TƯ Sửa đổi, bổ sung một số điều của Thông tư số 01/2014/TT-NHNN ngày 1"
173460,Ngân hàng Nhà nước Việt Nam,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 57/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của tổ chức tín dụng"
173460,Ngân hàng,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 57/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của tổ chức tín dụng"
173460,Đoàn Thái Sơn,NguoiKy,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 57/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của tổ chức tín dụng"
173460,Trung ương,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 57/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của tổ chức tín dụng"
173460,Tổ chức tín dụng,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 57/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của tổ chức tín dụng"
173460,Chi nhánh ngân hàng nước ngoài,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 57/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của tổ chức tín dụng"
173460,Quỹ tín dụng nhân dân,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 57/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của tổ chức tín dụng"
173460,"Thanh tra, giám sát ngân hàng",LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 57/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của tổ chức tín dụng"
173460,Ngân hàng,LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 57/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của tổ chức tín dụng"
173460,Chính phủ,CoQuan,content_clean,heuristic,0.8,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 57/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của tổ chức tín dụng"
173695,Ngân hàng Nhà nước Việt Nam,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 56/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của ngân hàng thương"
173695,Ngân hàng,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 56/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của ngân hàng thương"
173695,Đoàn Thái Sơn,NguoiKy,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 56/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của ngân hàng thương"
173695,Trung ương,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 56/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của ngân hàng thương"
173695,Tổ chức tín dụng,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 56/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của ngân hàng thương"
173695,Chi nhánh ngân hàng nước ngoài,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 56/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của ngân hàng thương"
173695,Quỹ tín dụng nhân dân,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 56/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của ngân hàng thương"
173695,"Thanh tra, giám sát ngân hàng",LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 56/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của ngân hàng thương"
173695,Ngân hàng,LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 56/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của ngân hàng thương"
173695,Chính phủ,CoQuan,content_clean,heuristic,0.8,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 56/2024/TT-NHNN Hà Nội, ngày 24 tháng 12 năm 2024 THÔNG TƯ Quy định hồ sơ, thủ tục cấp Giấy phép lần đầu của ngân hàng thương"
174218,Ngân hàng Nhà nước Việt Nam,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 62/2024/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2024 THÔNG TƯ Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngâ"
174218,Ngân hàng,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 62/2024/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2024 THÔNG TƯ Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngâ"
174218,Đoàn Thái Sơn,NguoiKy,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 62/2024/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2024 THÔNG TƯ Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngâ"
174218,Trung ương,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 62/2024/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2024 THÔNG TƯ Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngâ"
174218,Tổ chức tín dụng,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 62/2024/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2024 THÔNG TƯ Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngâ"
174218,Chi nhánh ngân hàng nước ngoài,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 62/2024/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2024 THÔNG TƯ Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngâ"
174218,Quỹ tín dụng nhân dân,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 62/2024/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2024 THÔNG TƯ Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngâ"
174218,"Thanh tra, giám sát ngân hàng",LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 62/2024/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2024 THÔNG TƯ Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngâ"
174218,Ngân hàng,LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 62/2024/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2024 THÔNG TƯ Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngâ"
174218,Chính phủ,CoQuan,content_clean,heuristic,0.8,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 62/2024/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2024 THÔNG TƯ Quy định điều kiện, hồ sơ, thủ tục chấp thuận việc tổ chức lại ngâ"
177271,Ngân hàng Nhà nước Việt Nam,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 01/2025/TT-NHNN Hà Nội, ngày 29 tháng 4 năm 2025 THÔNG TƯ Quy định về cấp Giấy phép lần đầu, cấp đổi Giấy phép của quỹ tín dụ"
177271,Ngân hàng,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 01/2025/TT-NHNN Hà Nội, ngày 29 tháng 4 năm 2025 THÔNG TƯ Quy định về cấp Giấy phép lần đầu, cấp đổi Giấy phép của quỹ tín dụ"
177271,Đoàn Thái Sơn,NguoiKy,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 01/2025/TT-NHNN Hà Nội, ngày 29 tháng 4 năm 2025 THÔNG TƯ Quy định về cấp Giấy phép lần đầu, cấp đổi Giấy phép của quỹ tín dụ"
177271,Trung ương,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 01/2025/TT-NHNN Hà Nội, ngày 29 tháng 4 năm 2025 THÔNG TƯ Quy định về cấp Giấy phép lần đầu, cấp đổi Giấy phép của quỹ tín dụ"
177271,Tổ chức tín dụng,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 01/2025/TT-NHNN Hà Nội, ngày 29 tháng 4 năm 2025 THÔNG TƯ Quy định về cấp Giấy phép lần đầu, cấp đổi Giấy phép của quỹ tín dụ"
177271,Chi nhánh ngân hàng nước ngoài,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 01/2025/TT-NHNN Hà Nội, ngày 29 tháng 4 năm 2025 THÔNG TƯ Quy định về cấp Giấy phép lần đầu, cấp đổi Giấy phép của quỹ tín dụ"
177271,Quỹ tín dụng nhân dân,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 01/2025/TT-NHNN Hà Nội, ngày 29 tháng 4 năm 2025 THÔNG TƯ Quy định về cấp Giấy phép lần đầu, cấp đổi Giấy phép của quỹ tín dụ"
177271,Cục An toàn hệ thống các tổ chức tín dụng,LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 01/2025/TT-NHNN Hà Nội, ngày 29 tháng 4 năm 2025 THÔNG TƯ Quy định về cấp Giấy phép lần đầu, cấp đổi Giấy phép của quỹ tín dụ"
177271,Ngân hàng,LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 01/2025/TT-NHNN Hà Nội, ngày 29 tháng 4 năm 2025 THÔNG TƯ Quy định về cấp Giấy phép lần đầu, cấp đổi Giấy phép của quỹ tín dụ"
177271,Chính phủ,CoQuan,content_clean,heuristic,0.8,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập – Tự do – Hạnh phúc Số: 01/2025/TT-NHNN Hà Nội, ngày 29 tháng 4 năm 2025 THÔNG TƯ Quy định về cấp Giấy phép lần đầu, cấp đổi Giấy phép của quỹ tín dụ"
185630,Ngân hàng Nhà nước Việt Nam,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng n"
185630,Lao động - Thương binh và Xã hội,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng n"
185630,Đoàn Thái Sơn,NguoiKy,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng n"
185630,Trung ương,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng n"
185630,Tổ chức tín dụng,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng n"
185630,Chi nhánh ngân hàng nước ngoài,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng n"
185630,Quỹ tín dụng nhân dân,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng n"
185630,"Lao động, tiền lương, tiền công",LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng n"
185630,Lao động - Thương binh và Xã hội,LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng n"
185630,Chính phủ,CoQuan,content_clean,heuristic,0.8,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc Số: 63/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Thông tư về quỹ tín dụng n"
186482,Ngân hàng Nhà nước Việt Nam,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 69/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Th"
186482,Ngân hàng,CoQuan,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 69/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Th"
186482,Đoàn Thái Sơn,NguoiKy,content_clean,heuristic,0.75,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 69/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Th"
186482,Trung ương,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 69/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Th"
186482,Tổ chức tín dụng,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 69/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Th"
186482,Chi nhánh ngân hàng nước ngoài,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 69/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Th"
186482,Quỹ tín dụng nhân dân,DoiTuongApDung,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 69/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Th"
186482,Cục An toàn hệ thống các tổ chức tín dụng,LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 69/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Th"
186482,Ngân hàng,LinhVuc,content_clean,heuristic,0.7,"NGÂN HÀNG NHÀ NƯỚC VIỆT NAM ------- CỘNG HÒA XÃ HỘI CHỦ NGHĨA VIỆT NAM Độc lập - Tự do - Hạnh phúc --------------- Số: 69/2025/TT-NHNN Hà Nội, ngày 31 tháng 12 năm 2025 THÔNG TƯ Sửa đổi, bổ sung một số điều của một số Th"
